StudentID,Year,Company,Package,Status,InterviewMode,Interview_Rounds,Placed_Date
26299,2025,"Hayre, Dhawan and Nair",15.24,Rejected,Online,5,2026-02-05
26300,2025,Choudhry-Sura,5.85,Rejected,Online,2,2025-01-09
26300,2025,Andra-Sharaf,35.43,Placed,Online,2,2020-11-10
26300,2025,"Pradhan, Bhandari and Balan",3.0,Placed,Offline,4,2020-02-24
26300,2025,Dalal Group,10.9,Placed,Online,3,2016-12-31
26300,2025,Dalal Group,15.05,Rejected,Offline,5,2025-01-13
26300,2025,Dugal LLC,6.9,Rejected,Online,2,2020-08-06
26300,2025,"Vohra, Ratta and Bora",9.64,Placed,Offline,3,2021-12-29
26300,2025,Singh Ltd,24.77,Placed,Offline,2,2025-04-12
26301,2025,Dani-Sunder,30.75,Rejected,Online,5,2022-01-11
26301,2025,"Khosla, Venkataraman and Choudhry",17.12,Rejected,Online,3,2018-06-21
26301,2025,Kale PLC,27.57,Rejected,Offline,4,2018-04-21
26301,2025,Khatri-Doctor,37.39,Placed,Offline,3,2018-04-24
26301,2025,Chaudhary and Sons,19.92,Rejected,Offline,3,2026-02-25
26301,2025,"Johal, Sha and Misra",38.71,Rejected,Online,5,2019-07-18
26301,2025,Bhasin Inc,16.65,Rejected,Offline,4,2019-09-03
26301,2025,Nadkarni-Raman,5.22,Placed,Offline,5,2023-11-05
26302,2025,"Bhavsar, Taneja and Vora",14.08,Placed,Online,2,2025-10-04
26302,2025,Garde-Ramachandran,33.51,Placed,Offline,4,2018-08-22
26302,2025,"Das, Thakkar and Sandhu",11.0,Rejected,Online,5,2017-10-29
26302,2025,Mandal-Gala,39.09,Placed,Offline,2,2026-01-08
26302,2025,Vora-Amble,35.0,Rejected,Offline,4,2024-11-16
26302,2025,"Kumar, Dash and Krishna",5.41,Rejected,Offline,5,2018-08-06
26303,2025,Virk-Balay,15.82,Rejected,Offline,4,2019-08-30
26303,2025,"Gole, Parekh and Vig",13.48,Rejected,Offline,4,2023-12-04
26303,2025,Dara-Upadhyay,33.42,Rejected,Offline,4,2018-03-05
26303,2025,Sawhney and Sons,14.18,Rejected,Online,4,2016-10-11
26304,2025,Divan-Dar,9.56,Rejected,Offline,4,2021-12-17
26304,2025,"Menon, Murty and Borah",30.47,Rejected,Offline,5,2017-06-15
26304,2025,"Talwar, Rout and Sundaram",12.52,Rejected,Offline,5,2020-07-19
26304,2025,"Kumer, Brahmbhatt and Dutt",25.96,Rejected,Online,4,2025-01-19
26305,2025,Sani-Dutt,5.2,Placed,Offline,4,2019-12-28
26305,2025,"Patel, Soni and Bhasin",26.14,Placed,Online,5,2020-08-16
26305,2025,"Bal, Konda and Contractor",23.44,Rejected,Online,4,2017-01-31
26305,2025,Shroff and Sons,3.01,Placed,Online,4,2018-01-13
26305,2025,Choudhary-Naik,29.42,Rejected,Offline,3,2025-07-08
26305,2025,Zacharia LLC,32.43,Placed,Offline,2,2020-11-12
26305,2025,Pradhan Inc,12.04,Rejected,Online,4,2018-08-26
26306,2025,"Vohra, Ratta and Bora",17.46,Rejected,Offline,5,2018-03-10
26306,2025,"Tank, Bedi and Suri",17.58,Placed,Online,3,2021-07-16
26306,2025,Dhawan-Luthra,3.97,Rejected,Online,4,2017-05-15
26306,2025,Agrawal LLC,15.63,Placed,Offline,3,2019-03-29
26306,2025,Divan-Dar,9.81,Rejected,Online,2,2022-10-14
26307,2025,Raju-Ranganathan,6.76,Rejected,Online,3,2026-02-28
26307,2025,Andra-Sharaf,35.89,Rejected,Offline,4,2019-07-15
26307,2025,Mutti-Date,33.76,Rejected,Offline,2,2022-01-31
26307,2025,Chada PLC,8.58,Rejected,Online,5,2019-05-06
26307,2025,Mani-Lala,14.84,Placed,Offline,5,2016-07-08
26307,2025,Shan-Suri,35.97,Rejected,Offline,4,2018-11-15
26307,2025,"Mahajan, Char and Buch",25.32,Rejected,Online,5,2023-02-17
26307,2025,Dutt Ltd,35.46,Rejected,Offline,3,2023-09-05
26308,2025,Korpal LLC,38.52,Rejected,Offline,4,2021-09-09
26308,2025,Yogi-De,8.99,Placed,Online,2,2023-06-10
26308,2025,Ray-Bhakta,5.65,Rejected,Offline,2,2018-09-01
26309,2025,"Sur, Halder and Muni",13.84,Rejected,Offline,5,2020-04-23
26309,2025,"Sachdev, Sankaran and Halder",29.8,Rejected,Offline,5,2021-02-26
26309,2025,Mutti-Date,35.93,Rejected,Offline,4,2020-05-06
26309,2025,Sarraf PLC,31.08,Rejected,Online,5,2021-04-18
26309,2025,"Naik, Hans and Seth",29.83,Rejected,Offline,3,2017-02-10
26309,2025,Oza-Shan,19.29,Rejected,Offline,5,2018-09-11
26309,2025,Goel and Sons,3.64,Rejected,Online,4,2023-09-06
26310,2025,Bawa and Sons,7.04,Rejected,Offline,2,2017-12-11
26310,2025,Dixit PLC,13.99,Placed,Online,3,2023-01-08
26310,2025,Rai-Verma,16.5,Placed,Online,4,2017-09-15
26310,2025,Sankaran-Kant,38.45,Placed,Offline,5,2022-12-01
26310,2025,Dugal LLC,7.3,Placed,Online,2,2018-09-03
26311,2025,"Thaker, Kohli and Brar",6.51,Rejected,Offline,3,2017-09-21
26311,2025,"Taneja, Lalla and Baral",5.3,Rejected,Offline,3,2018-09-20
26311,2025,"Srinivas, Baral and Baral",6.14,Rejected,Offline,5,2016-04-12
26312,2025,"Naik, Hans and Seth",20.27,Rejected,Online,5,2017-12-10
26312,2025,Lala Group,23.35,Placed,Online,5,2026-02-09
26312,2025,"Vohra, Korpal and Badami",8.61,Rejected,Offline,4,2018-03-10
26312,2025,Ganesan Inc,25.46,Rejected,Offline,2,2024-01-13
26312,2025,Krish Inc,27.28,Rejected,Online,3,2017-08-09
26312,2025,Devan-Butala,7.72,Placed,Offline,3,2020-07-12
26312,2025,"Goyal, Iyengar and Jaggi",5.93,Rejected,Online,2,2017-04-24
26313,2025,Bhakta-Sastry,4.59,Placed,Offline,3,2023-12-12
26313,2025,Patla Group,9.51,Placed,Online,4,2017-05-21
26313,2025,"Nori, Kamdar and Chand",3.76,Rejected,Online,5,2020-12-22
26314,2025,Sarma Ltd,25.16,Rejected,Online,3,2024-02-09
26314,2025,Chada PLC,12.31,Placed,Offline,5,2016-04-23
26314,2025,Loke-Muni,6.63,Rejected,Online,3,2017-04-24
26314,2025,"Natarajan, Narain and Nagi",12.66,Placed,Offline,4,2025-05-29
26315,2025,"Mukhopadhyay, Varty and Garg",4.07,Placed,Online,3,2017-01-12
26315,2025,"Sanghvi, Sampath and Ranganathan",6.54,Rejected,Offline,4,2025-07-14
26315,2025,Jayaraman-Loyal,28.28,Rejected,Online,4,2020-11-02
26315,2025,"Hans, Gandhi and Vaidya",26.29,Rejected,Online,3,2023-12-19
26315,2025,Chaudhry LLC,23.49,Rejected,Online,5,2020-04-04
26316,2025,Randhawa-Warrior,23.2,Rejected,Offline,3,2021-09-07
26316,2025,"Sani, Din and Bora",7.84,Rejected,Online,3,2025-08-05
26316,2025,Trivedi Group,28.79,Rejected,Offline,3,2017-03-06
26316,2025,"Nayar, Varty and Balasubramanian",28.41,Rejected,Offline,3,2022-01-10
26316,2025,Deshpande Inc,5.31,Rejected,Offline,2,2023-06-26
26317,2025,Dhawan-Chowdhury,5.9,Rejected,Online,5,2024-08-27
26317,2025,Divan-Dar,13.68,Placed,Online,4,2019-05-17
26317,2025,Sarraf-Gade,26.16,Placed,Offline,2,2023-10-20
26317,2025,Vaidya Group,9.22,Rejected,Online,4,2022-07-20
26317,2025,Comar-Behl,4.27,Rejected,Online,3,2024-01-24
26318,2025,"Gokhale, Sibal and Sarma",5.45,Rejected,Offline,4,2021-12-04
26318,2025,"Hayre, Bassi and Khurana",5.01,Placed,Offline,2,2022-01-04
26318,2025,"Hans, Gandhi and Vaidya",32.35,Placed,Offline,4,2025-09-22
26318,2025,Sachar PLC,6.49,Placed,Online,2,2024-02-12
26318,2025,Goel and Sons,4.22,Placed,Offline,4,2023-01-17
26318,2025,Kale PLC,24.93,Rejected,Online,3,2023-02-19
26318,2025,Jayaraman-Loyal,23.05,Placed,Online,5,2018-04-18
26319,2025,Buch-Trivedi,8.9,Rejected,Offline,5,2025-06-28
26319,2025,Ramanathan-Ganesh,37.15,Placed,Online,4,2024-09-04
26319,2025,Contractor-Chaudhuri,17.65,Rejected,Online,2,2025-12-13
26319,2025,Ramakrishnan-Kala,8.78,Placed,Offline,4,2025-01-24
26319,2025,Bhagat PLC,3.44,Rejected,Offline,2,2022-09-18
26319,2025,Tandon Group,27.97,Rejected,Offline,2,2026-01-21
26320,2025,Divan-Dar,14.66,Rejected,Offline,3,2022-07-28
26320,2025,"Baral, Krishnan and Gade",15.53,Rejected,Online,4,2024-12-16
26320,2025,Shroff Ltd,13.75,Rejected,Offline,3,2019-12-24
26320,2025,"Prabhu, Chowdhury and Wali",7.76,Rejected,Offline,2,2019-11-04
26321,2025,"Vohra, Ram and Shukla",21.93,Placed,Online,4,2023-05-07
26321,2025,"Sood, Rajan and Kaur",3.23,Rejected,Online,3,2020-05-24
26321,2025,Chokshi-Chada,39.66,Placed,Online,3,2016-04-28
26321,2025,More Group,8.08,Placed,Online,4,2016-06-18
26322,2025,"Srivastava, Desai and Mannan",3.07,Placed,Offline,3,2024-02-10
26322,2025,Sangha-Palan,15.72,Rejected,Online,2,2025-10-29
26322,2025,"Jani, Tank and De",6.78,Rejected,Offline,3,2023-02-24
26323,2025,"Bhatt, Halder and Vala",8.19,Placed,Offline,3,2020-04-30
26323,2025,Sodhi PLC,6.95,Placed,Online,2,2018-05-26
26323,2025,Jani PLC,18.0,Rejected,Offline,4,2017-12-07
26324,2025,"Chokshi, Murty and Chada",4.93,Placed,Offline,3,2017-10-02
26324,2025,Khare-Kapadia,17.65,Placed,Offline,4,2021-10-16
26324,2025,Khare-Kapadia,12.52,Rejected,Online,3,2019-05-17
26324,2025,Jayaraman-Loyal,38.04,Placed,Online,4,2017-09-17
26324,2025,"Saxena, Naidu and Mall",4.38,Rejected,Offline,3,2024-04-20
26325,2025,Bhatnagar-Rajan,5.3,Placed,Online,4,2025-01-08
26325,2025,Batta-Chaudhari,31.31,Rejected,Online,4,2022-01-31
26325,2025,Patel Ltd,5.92,Rejected,Offline,3,2024-01-01
26325,2025,Bhatnagar-Rajan,5.75,Placed,Online,5,2025-08-29
26325,2025,"Sagar, Naik and Varghese",7.2,Placed,Offline,4,2022-02-19
26325,2025,Doshi and Sons,33.4,Placed,Offline,4,2023-01-30
26325,2025,Zacharia LLC,30.95,Rejected,Offline,2,2024-04-23
26325,2025,Anne-Venkataraman,4.47,Placed,Offline,5,2017-08-31
26326,2025,Seshadri Ltd,13.89,Rejected,Online,5,2024-06-12
26326,2025,Narula and Sons,9.04,Placed,Offline,5,2020-06-27
26326,2025,"Johal, Sha and Misra",19.17,Rejected,Offline,5,2023-09-18
26326,2025,Kaul-Keer,6.09,Rejected,Offline,4,2024-07-11
26326,2025,"Grewal, Naik and Joshi",27.47,Placed,Online,2,2023-06-29
26326,2025,"Tank, Bedi and Suri",14.53,Placed,Online,3,2022-04-16
26326,2025,"Magar, Anand and Dara",7.43,Rejected,Offline,2,2018-08-04
26326,2025,"Jani, Tank and De",3.01,Rejected,Offline,2,2024-08-09
26327,2025,Wali Ltd,9.84,Rejected,Offline,5,2019-05-20
26327,2025,Devi Group,6.62,Rejected,Offline,5,2018-12-18
26327,2025,"Chhabra, Yogi and Srivastava",16.35,Placed,Online,2,2023-03-30
26328,2025,Verma PLC,31.91,Placed,Online,3,2021-09-25
26328,2025,Pandit Group,7.23,Rejected,Offline,2,2020-12-17
26328,2025,Sandal and Sons,7.06,Rejected,Online,3,2019-04-21
26328,2025,Balakrishnan-Behl,25.79,Rejected,Offline,5,2016-10-22
26329,2025,Dua-Mitra,34.6,Rejected,Offline,5,2017-05-26
26329,2025,Sangha-Palan,14.74,Rejected,Online,2,2017-05-09
26329,2025,Rajagopalan-Narayan,5.73,Rejected,Online,4,2025-01-10
26330,2025,Goel Ltd,35.16,Rejected,Offline,2,2022-07-22
26330,2025,Devi-Padmanabhan,4.69,Placed,Offline,4,2025-09-21
26330,2025,"Mand, Bali and Pandey",3.17,Placed,Offline,5,2019-02-19
26330,2025,Wali Ltd,8.89,Placed,Online,2,2022-08-04
26330,2025,Devi-Padmanabhan,4.43,Rejected,Online,4,2018-01-23
26330,2025,"Kar, Deol and Kota",9.06,Rejected,Online,5,2020-05-01
26330,2025,Issac Group,3.66,Rejected,Offline,5,2020-07-25
26330,2025,Kashyap and Sons,5.28,Rejected,Online,4,2017-06-04
26331,2025,"Tella, Rana and Basu",8.93,Rejected,Offline,4,2016-12-06
26331,2025,"Kakar, Goel and Gala",21.63,Placed,Online,5,2020-10-26
26331,2025,Sengupta Ltd,9.8,Rejected,Offline,5,2024-11-11
26331,2025,"Hans, Nagar and Bassi",3.8,Placed,Online,3,2018-02-14
26331,2025,"Mand, Bali and Pandey",3.25,Rejected,Online,4,2018-02-18
26331,2025,Talwar-Kannan,15.09,Rejected,Offline,4,2021-12-29
26331,2025,"Kanda, Kohli and Dora",3.53,Rejected,Offline,5,2025-05-18
26332,2025,"Misra, Bahri and Choudhury",13.36,Rejected,Online,2,2018-10-21
26332,2025,Grover-Patla,38.58,Rejected,Offline,3,2018-04-23
26332,2025,"Narasimhan, Ben and Chaudhary",3.23,Placed,Online,2,2024-04-15
26332,2025,Nazareth Group,10.38,Placed,Online,4,2023-01-17
26332,2025,Bhakta-Sastry,3.77,Rejected,Offline,4,2024-02-16
26332,2025,Ramakrishnan-Kala,10.73,Rejected,Online,5,2019-05-09
26333,2025,Nayak Group,28.49,Rejected,Online,4,2020-04-24
26333,2025,"Dara, Virk and Sharaf",15.33,Rejected,Online,3,2024-08-02
26333,2025,"Venkataraman, Naik and Chaudhary",5.85,Rejected,Online,5,2018-10-22
26333,2025,Khosla-Kale,23.57,Rejected,Offline,2,2018-11-25
26334,2025,Bhakta-Sastry,7.3,Placed,Online,4,2019-02-21
26334,2025,Bandi-Kala,23.72,Rejected,Offline,5,2019-05-04
26334,2025,"Thaker, Kohli and Brar",3.03,Rejected,Online,3,2018-07-12
26334,2025,Savant-Bava,5.6,Placed,Online,4,2022-06-14
26334,2025,"Dara, Virk and Sharaf",17.13,Rejected,Offline,2,2018-03-11
26334,2025,Zacharia LLC,27.74,Rejected,Online,2,2023-10-13
26335,2025,Anand and Sons,4.11,Rejected,Offline,3,2019-04-12
26335,2025,Ramakrishnan-Kala,13.76,Placed,Online,3,2025-04-20
26335,2025,Bail-Dutta,14.55,Placed,Offline,2,2021-10-23
26336,2025,Krish Ltd,17.02,Rejected,Online,3,2023-10-04
26336,2025,Balasubramanian and Sons,7.6,Placed,Offline,2,2024-03-05
26336,2025,"Nanda, Arya and Mital",3.05,Rejected,Online,2,2020-09-10
26336,2025,Dugal-Chakrabarti,4.93,Rejected,Offline,4,2022-07-12
26336,2025,"Issac, Sane and Palan",16.91,Rejected,Offline,5,2018-05-18
26336,2025,"Hayre, Mohan and Walla",3.87,Placed,Offline,5,2024-07-27
26336,2025,Bandi-Kala,39.26,Placed,Online,5,2017-12-08
26337,2025,Sangha-Palan,10.93,Placed,Online,3,2020-03-17
26337,2025,Chauhan Group,8.11,Placed,Offline,5,2022-10-23
26337,2025,Aurora LLC,20.95,Placed,Online,5,2024-08-16
26337,2025,"Hans, Chopra and Kannan",11.53,Rejected,Offline,2,2017-08-31
26337,2025,"Pandya, Batra and Banerjee",26.52,Placed,Online,5,2018-10-26
26337,2025,Sodhi-Joshi,6.82,Rejected,Offline,3,2021-02-11
26337,2025,"Sood, Date and Batra",26.69,Placed,Offline,3,2023-10-21
26337,2025,Borde-Aurora,5.37,Rejected,Offline,3,2016-06-18
26338,2025,Bawa and Sons,4.53,Rejected,Online,3,2023-06-05
26338,2025,Tandon Group,29.48,Rejected,Offline,4,2020-11-07
26338,2025,Varughese-Khalsa,29.18,Rejected,Online,3,2017-07-10
26339,2025,"Hans, Chopra and Kannan",11.09,Rejected,Online,5,2021-09-13
26339,2025,Konda Group,3.62,Placed,Offline,2,2016-09-28
26339,2025,Chada PLC,17.81,Placed,Online,4,2023-12-12
26340,2025,Golla PLC,23.31,Placed,Offline,2,2022-04-06
26340,2025,Contractor-Chaudhuri,10.01,Rejected,Online,2,2022-06-17
26340,2025,"Kashyap, Pingle and Shroff",5.59,Rejected,Online,2,2024-07-30
26340,2025,Khare-Kapadia,15.99,Placed,Online,5,2024-06-20
26340,2025,Sawhney and Sons,13.98,Rejected,Online,2,2021-02-09
26341,2025,Dada-Babu,3.39,Placed,Offline,5,2023-05-21
26341,2025,Divan and Sons,17.45,Rejected,Online,4,2016-03-31
26341,2025,Bhasin Inc,14.74,Rejected,Online,2,2016-09-29
26342,2025,Varghese-Patil,14.38,Placed,Offline,3,2017-06-13
26342,2025,Dhillon-Hari,32.31,Rejected,Online,5,2018-09-13
26342,2025,Pradhan Inc,11.77,Rejected,Offline,2,2018-11-13
26342,2025,"Hans, Gandhi and Vaidya",28.02,Placed,Online,4,2018-07-28
26342,2025,"Edwin, Kamdar and Deol",27.82,Rejected,Offline,3,2025-12-23
26342,2025,Ravi Inc,17.16,Rejected,Online,4,2024-06-25
26343,2025,"Sur, Halder and Muni",15.58,Placed,Online,5,2022-12-07
26343,2025,"Tank, Bedi and Suri",9.08,Placed,Online,2,2016-05-27
26343,2025,Badami Inc,34.95,Placed,Offline,4,2017-07-25
26343,2025,"Jani, Tank and De",5.02,Rejected,Offline,5,2020-07-02
26343,2025,Prashad Ltd,6.47,Rejected,Offline,3,2024-12-24
26344,2025,"Nayar, Varty and Balasubramanian",38.64,Rejected,Online,5,2023-11-01
26344,2025,Kibe-Tara,27.57,Placed,Online,5,2019-03-26
26344,2025,Malhotra-Lall,3.39,Placed,Offline,5,2022-08-25
26344,2025,"Nanda, Arya and Mital",7.22,Rejected,Offline,3,2020-09-01
26344,2025,Gupta Group,33.75,Placed,Offline,2,2022-08-12
26344,2025,"Biswas, Nagar and Balakrishnan",33.72,Rejected,Offline,3,2024-11-19
26344,2025,Mohanty PLC,13.36,Rejected,Offline,5,2022-08-14
26344,2025,"Goyal, Iyengar and Jaggi",3.38,Rejected,Offline,4,2022-12-24
26345,2025,"Bahl, Modi and Oak",26.94,Rejected,Online,5,2023-12-20
26345,2025,"Nagi, Mander and Swaminathan",18.12,Rejected,Offline,2,2018-02-17
26345,2025,"Cheema, Dutt and Korpal",7.46,Rejected,Online,4,2025-07-02
26345,2025,Dugal LLC,3.73,Placed,Offline,5,2021-11-24
26345,2025,"Khosla, Venkataraman and Choudhry",13.06,Rejected,Offline,2,2017-09-09
26345,2025,Jani PLC,9.29,Placed,Online,4,2018-09-10
26345,2025,Sarma Ltd,29.84,Placed,Offline,3,2026-02-28
26346,2025,"Nagi, Mander and Swaminathan",28.52,Placed,Offline,5,2018-12-05
26346,2025,"Choudhary, Dave and Johal",35.41,Rejected,Offline,5,2018-11-17
26346,2025,Ravel and Sons,5.33,Placed,Offline,3,2024-11-18
26346,2025,Char-Magar,17.28,Rejected,Offline,3,2016-11-10
26346,2025,Varty-Korpal,12.01,Placed,Offline,4,2025-12-09
26346,2025,Grover-Patla,22.49,Rejected,Online,3,2021-06-08
26347,2025,Varty and Sons,4.24,Placed,Offline,3,2017-04-12
26347,2025,Khare-Edwin,29.82,Placed,Offline,3,2018-07-14
26347,2025,Devan-Butala,3.13,Rejected,Offline,4,2024-07-08
26347,2025,Ray-Bhakta,4.58,Rejected,Offline,5,2017-03-16
26347,2025,Bawa and Sons,6.9,Rejected,Offline,2,2022-03-25
26348,2025,"Gokhale, Chada and Gopal",30.43,Rejected,Online,5,2026-01-09
26348,2025,Varty and Sons,7.95,Rejected,Online,5,2023-04-20
26348,2025,"Datta, Srinivas and Sarkar",6.17,Placed,Online,3,2024-08-15
26348,2025,Malhotra-Lall,3.12,Rejected,Online,2,2022-02-10
26348,2025,"Lall, Hegde and Menon",7.39,Placed,Offline,2,2020-06-05
26349,2025,Loke-Muni,8.0,Rejected,Offline,2,2017-01-23
26349,2025,"Bhargava, Swamy and Thakur",10.14,Placed,Offline,4,2017-01-20
26349,2025,"Lall, Hegde and Menon",6.84,Rejected,Online,4,2019-12-23
26349,2025,Doshi and Sons,18.85,Rejected,Online,4,2018-05-11
26350,2025,"Menon, Murty and Borah",31.53,Placed,Offline,3,2020-04-09
26350,2025,Solanki LLC,33.31,Rejected,Online,4,2022-08-02
26350,2025,Chokshi-Chada,38.67,Rejected,Offline,2,2021-09-10
26350,2025,Dua-Mitra,19.82,Rejected,Offline,2,2016-06-20
26350,2025,Parmer-Pant,19.2,Placed,Online,3,2017-11-14
26350,2025,Deol-Sharma,15.5,Rejected,Offline,5,2019-04-28
26350,2025,Balasubramanian and Sons,4.25,Rejected,Offline,2,2018-07-08
26351,2025,"Naik, Hans and Seth",28.72,Rejected,Online,3,2016-05-10
26351,2025,Bava Group,3.16,Rejected,Offline,4,2024-09-08
26351,2025,Nayak Group,22.7,Rejected,Offline,4,2018-11-04
26352,2025,"Sahota, Ramesh and Mital",19.48,Rejected,Online,3,2016-11-30
26352,2025,Mahajan-Bose,3.8,Rejected,Online,3,2022-09-02
26352,2025,Goel and Sons,7.75,Placed,Offline,3,2020-06-26
26352,2025,Talwar-Kannan,17.62,Placed,Offline,5,2021-10-18
26352,2025,"Kanda, Kohli and Dora",4.85,Rejected,Online,2,2025-02-25
26352,2025,Narula-Thakkar,6.04,Rejected,Online,5,2018-03-21
26352,2025,"Mand, Bali and Pandey",3.22,Rejected,Online,4,2019-07-30
26353,2025,"Chokshi, Murty and Chada",6.59,Placed,Offline,5,2025-09-18
26353,2025,"Nori, Kamdar and Chand",5.68,Rejected,Online,5,2017-07-22
26353,2025,"Kulkarni, Patil and Kalla",7.93,Placed,Offline,2,2018-06-21
26353,2025,Verma LLC,21.06,Rejected,Online,4,2016-10-21
26353,2025,Peri Inc,3.47,Placed,Offline,3,2024-05-03
26353,2025,Trivedi Group,27.49,Placed,Offline,5,2026-01-12
26353,2025,Desai-Srivastava,28.41,Rejected,Offline,2,2024-12-29
26354,2025,"Rama, Kapoor and Bhattacharyya",4.98,Rejected,Online,5,2018-07-30
26354,2025,Sem Group,3.84,Rejected,Online,5,2017-05-02
26354,2025,Mandal-Gala,31.6,Rejected,Offline,5,2017-01-02
26355,2025,Loyal-Soni,7.23,Rejected,Offline,2,2017-02-09
26355,2025,Solanki LLC,21.45,Rejected,Online,5,2020-08-07
26355,2025,Kumer Group,23.4,Rejected,Offline,2,2024-11-28
26355,2025,"Das, Thakkar and Sandhu",9.15,Rejected,Online,2,2024-06-25
26356,2025,"Chauhan, Mukherjee and Lad",7.9,Placed,Offline,4,2024-05-07
26356,2025,Bhasin Inc,12.7,Rejected,Online,3,2019-09-12
26356,2025,Goel Ltd,24.18,Rejected,Offline,4,2016-11-06
26357,2025,Dave PLC,13.5,Placed,Online,2,2020-10-17
26357,2025,"Kulkarni, Memon and Dave",5.56,Placed,Offline,2,2022-12-29
26357,2025,Keer Ltd,28.34,Rejected,Online,4,2022-05-23
26357,2025,Singh Ltd,37.18,Rejected,Offline,5,2019-07-22
26357,2025,"Bhatt, Halder and Vala",13.69,Rejected,Online,4,2024-10-07
26357,2025,"Chauhan, Mukherjee and Lad",7.92,Rejected,Offline,2,2018-02-25
26357,2025,Chaudhry LLC,32.31,Placed,Online,4,2019-07-04
26357,2025,Dutta PLC,5.49,Rejected,Offline,4,2021-12-18
26358,2025,"Hayre, Mohan and Walla",7.54,Rejected,Offline,4,2020-12-12
26358,2025,"Bal, Konda and Contractor",19.34,Rejected,Offline,4,2023-03-09
26358,2025,Sodhi PLC,5.26,Rejected,Online,2,2021-03-27
26358,2025,Sankaran-Kant,18.81,Rejected,Online,3,2018-11-01
26358,2025,Kamdar PLC,9.09,Placed,Online,4,2016-07-24
26358,2025,Peri Inc,7.25,Rejected,Online,5,2022-12-11
26359,2025,"Srinivas, Baral and Baral",6.17,Placed,Offline,5,2022-11-25
26359,2025,"Gade, Raj and Ganesan",28.61,Rejected,Online,3,2019-12-10
26359,2025,"Bhavsar, Patla and Sridhar",23.87,Placed,Online,5,2022-02-28
26360,2025,Dixit PLC,16.61,Placed,Offline,2,2016-10-01
26360,2025,Seshadri LLC,6.95,Rejected,Online,5,2021-04-20
26360,2025,Sankaran-Kant,38.66,Rejected,Offline,2,2023-11-14
26360,2025,Chaudhry-Bava,32.52,Placed,Online,2,2022-10-30
26360,2025,Virk-Sen,29.49,Rejected,Offline,4,2025-08-30
26360,2025,Subramaniam-Chaudry,28.9,Rejected,Online,5,2017-10-27
26361,2025,"Vohra, Korpal and Badami",13.15,Rejected,Online,3,2020-08-20
26361,2025,Randhawa-Warrior,35.1,Rejected,Online,4,2018-10-27
26361,2025,Garde-Bera,33.42,Placed,Online,4,2021-09-30
26361,2025,Mahal-Sabharwal,15.56,Rejected,Offline,4,2018-03-15
26361,2025,Bhagat-Tak,9.52,Rejected,Online,4,2023-04-26
26362,2025,Kaul-Keer,6.88,Rejected,Offline,2,2025-09-15
26362,2025,Kashyap-Chowdhury,13.63,Placed,Offline,2,2017-02-27
26362,2025,"Edwin, Kamdar and Deol",23.51,Rejected,Online,3,2024-07-05
26363,2025,Maharaj and Sons,6.65,Rejected,Offline,2,2016-09-30
26363,2025,"Krish, Sehgal and Bath",17.33,Placed,Online,5,2024-06-29
26363,2025,Ganguly PLC,16.14,Rejected,Online,3,2022-11-25
26363,2025,Tandon Ltd,12.22,Rejected,Online,2,2016-05-03
26363,2025,Mahal-Sabharwal,15.85,Rejected,Online,5,2021-09-26
26363,2025,"Dua, Bhagat and Sundaram",12.28,Placed,Online,3,2019-08-05
26363,2025,Bhat-Nagi,15.84,Rejected,Online,5,2023-02-25
26364,2025,Chaudhary and Sons,22.25,Rejected,Offline,2,2020-04-22
26364,2025,Mutti-Bhatt,6.96,Rejected,Offline,5,2021-04-29
26364,2025,Peri Inc,7.22,Placed,Online,2,2016-04-04
26364,2025,"Sanghvi, Dani and Grover",17.25,Rejected,Online,2,2021-03-21
26364,2025,"Borde, Choudhry and Bhagat",15.83,Rejected,Online,2,2024-12-27
26364,2025,Khalsa-Majumdar,35.44,Rejected,Offline,5,2024-08-10
26364,2025,Krish Inc,27.4,Placed,Online,3,2023-08-17
26365,2025,Bail-Dutta,17.61,Rejected,Offline,4,2020-08-23
26365,2025,"Cheema, Tella and Ram",12.64,Rejected,Online,5,2024-04-16
26365,2025,Sarin-Dhar,4.03,Rejected,Offline,4,2018-02-26
26365,2025,"Bava, Dave and Chadha",9.72,Placed,Online,5,2018-06-06
26366,2025,Joshi and Sons,8.44,Placed,Online,2,2025-01-11
26366,2025,"Kapadia, Basu and Mukhopadhyay",8.3,Placed,Offline,4,2025-06-04
26366,2025,Buch-Trivedi,14.3,Rejected,Offline,2,2018-12-19
26366,2025,Rana PLC,12.69,Rejected,Offline,2,2016-10-28
26366,2025,Varughese-Khalsa,25.91,Rejected,Online,2,2023-12-01
26366,2025,"Pandey, Chadha and Mahal",11.46,Rejected,Offline,4,2017-05-31
26366,2025,Bhat-Nagi,17.66,Rejected,Offline,3,2018-06-23
26366,2025,Chauhan Group,10.74,Rejected,Offline,4,2025-05-06
26367,2025,Chauhan Group,13.9,Rejected,Online,5,2024-04-02
26367,2025,Suresh and Sons,3.05,Rejected,Offline,2,2016-04-02
26367,2025,Shah LLC,12.1,Placed,Offline,3,2023-09-03
26368,2025,"Keer, Barman and Hayre",23.87,Placed,Online,3,2022-06-10
26368,2025,Devan-Butala,5.47,Placed,Online,5,2017-05-15
26368,2025,Chauhan-Anand,25.21,Placed,Online,4,2026-01-24
26368,2025,Dani-Sunder,36.01,Rejected,Offline,3,2022-12-23
